ID,128 rate,256 rate,512 rate, E[score], E[sum]
265,0.7124759695766907,0.1814856923391534,0.0005512851228835411,1120.3082294929284,224.7188382495189
266,0.13006023943244283,0.0029823958046590053,6.964248525856657e-08,455.64605194923354,124.20387818641255
267,0.2822407688107949,0.0055790066596201875,2.2809574534237417e-07,762.8597427779135,183.1702880523904
268,0.9726258648357949,0.6846917509562876,0.01865508108341903,2155.591419339655,376.54459490319357
269,0.6919855470770978,0.1416848242622005,0.002930297559706218,967.2694431512169,204.78452761673466
270,0.5941487605247192,0.13930677793120488,0.0002830505901322855,975.245785619067,204.50428976392396
271,0.9982669207831194,0.8680696316796819,0.03716346594817588,2685.100482807437,457.2276035620817
272,0.9988224163496046,0.832894079118447,0.030023498734645916,2521.5613263255364,432.62255974346965
273,0.8894360396297667,0.5450108210382715,0.021360631215325214,1890.9385772136966,339.39885486058336
274,0.9661470457887753,0.7009205810892223,0.01753247703619552,2231.946415069708,388.6155137531438
275,0.9985720758981305,0.9122963443045642,0.044441440677715376,2820.2722390097015,477.7499887277509
276,0.9877686193156078,0.6763247886611071,0.004458205647014967,2173.172113024065,382.5826287552159
277,0.671189207599826,0.11215511823972465,0.0020967065217951026,931.3645474044615,198.97491513696656
278,0.024153841928149747,7.625526944621013e-05,4.9754392033101815e-11,348.2936063952133,104.84287809630054
279,0.8501301724950725,0.39662866542988173,0.013977727728157164,1534.1920672363906,287.3330970534533
280,0.9596599033221815,0.7325823524207978,0.023085435396869473,2311.9927602787343,401.83335686308
281,0.7522867176870829,0.03675843580920183,0.0,1000.4279213721668,210.93193066405797
282,0.5455148720331852,0.06378871111453507,0.00033917122847788395,784.3255072212437,175.00548332005383
283,0.9968259125845257,0.8344530567114063,0.03048466464528738,2585.9562601061953,442.25677736730205
284,0.9751101878669138,0.8579728350075849,0.03871666357123709,2662.62468274394,453.3440430219622
285,0.95800018156855,0.6477975296634644,0.005368514482237922,2075.4322750788215,366.0425640845273
286,0.997311939823304,0.8910481324271557,0.04017318266953725,2746.783687639584,465.86039244988905
287,0.9963482448106924,0.8655131126151181,0.033209120153601404,2661.449275681091,453.36839971519584
288,0.9962003966039472,0.6964406105530379,0.021767988186583872,2219.9412131707118,387.7658952590743
289,0.9456134768364024,0.2479727937005646,0.0,1441.502490384787,278.3464610524524
290,0.9811793710429135,0.2642323119809927,0.0,1504.0119365184669,288.3603018156225
291,0.9961870812518032,0.8322063917166765,0.03024502388198496,2578.948417428706,441.1044611181969
292,0.8377829751971116,0.5072080008843961,0.0031550454188165014,1746.857714593709,316.70275354893886
293,0.8649679925540573,0.39090476272737695,0.0034686438348873975,1539.594559075209,286.436597983079
294,0.9941417457094345,0.7971364946177828,0.026469028921912933,2416.3912861199456,414.8285026817915
295,0.9992690042225638,0.8842653536541817,0.038243870859927614,2726.482452638712,463.6999504410887
296,0.9924534785992575,0.7352208044889179,0.018209726366844713,2286.3720491952977,396.3119967359358
297,0.998951671159673,0.9025488939695514,0.04136367562872554,2781.0204900122817,471.06668392513194
298,0.9852491495326486,0.7357681974343189,0.01975899147680016,2255.71466880386,389.6810407408278
299,0.9857257644233779,0.7810950992939931,0.02731996579907127,2425.596430856484,418.74671333022303
300,0.748010087879437,0.16131765043908886,0.0,1120.1252888926842,226.55833953324534
301,0.9644783152674582,0.5749084462249338,0.010898446711578665,1937.418184414089,344.9516627879479
302,0.7095732377986278,0.17563140580216724,0.0002594250291886493,1132.4862313131118,229.7912436569434
303,0.9525102947587453,0.5466209339155718,0.00796759317945038,1861.438821208703,333.2470113105009
304,0.9940752297512242,0.8797706510418017,0.042331897357360336,2727.7061678278615,463.3425847781662
